Notes	State	State Code	Year	Year Code	Month	Month Code	Deaths
	Alabama	1	2011	2011	"Jul., 2011"	Jul-11	150
	Alabama	1	2011	2011	"Aug., 2011"	Aug-11	139
	Alabama	1	2011	2011	"Sep., 2011"	Sep-11	125
	Alabama	1	2011	2011	"Oct., 2011"	Oct-11	152
	Alabama	1	2011	2011	"Nov., 2011"	Nov-11	160
	Alabama	1	2011	2011	"Dec., 2011"	Dec-11	181
	Alabama	1	2012	2012	"Jan., 2012"	Jan-12	152
	Alabama	1	2012	2012	"Feb., 2012"	Feb-12	167
	Alabama	1	2012	2012	"Mar., 2012"	Mar-12	146
	Alabama	1	2012	2012	"Apr., 2012"	Apr-12	128
	Alabama	1	2012	2012	"May, 2012"	May-12	150
	Alabama	1	2012	2012	"Jun., 2012"	Jun-12	135
	Alabama	1	2012	2012	"Jul., 2012"	Jul-12	154
	Alabama	1	2012	2012	"Aug., 2012"	Aug-12	109
	Alabama	1	2012	2012	"Sep., 2012"	Sep-12	147
	Alabama	1	2012	2012	"Oct., 2012"	Oct-12	149
	Alabama	1	2012	2012	"Nov., 2012"	Nov-12	183
	Alabama	1	2012	2012	"Dec., 2012"	Dec-12	218
	Alabama	1	2013	2013	"Jan., 2013"	Jan-13	209
	Alabama	1	2013	2013	"Feb., 2013"	Feb-13	157
	Alabama	1	2013	2013	"Mar., 2013"	Mar-13	173
	Alabama	1	2013	2013	"Apr., 2013"	Apr-13	176
	Alabama	1	2013	2013	"May, 2013"	May-13	149
	Alabama	1	2013	2013	"Jun., 2013"	Jun-13	119
	Alabama	1	2013	2013	"Jul., 2013"	Jul-13	113
	Alabama	1	2013	2013	"Aug., 2013"	Aug-13	89
	Alabama	1	2013	2013	"Sep., 2013"	Sep-13	91
	Alabama	1	2013	2013	"Oct., 2013"	Oct-13	100
	Alabama	1	2013	2013	"Nov., 2013"	Nov-13	94
	Alabama	1	2013	2013	"Dec., 2013"	Dec-13	108
	Alabama	1	2014	2014	"Jan., 2014"	Jan-14	122
	Alabama	1	2014	2014	"Feb., 2014"	Feb-14	103
	Alabama	1	2014	2014	"Mar., 2014"	Mar-14	99
	Alabama	1	2014	2014	"Apr., 2014"	Apr-14	87
	Alabama	1	2014	2014	"May, 2014"	May-14	89
	Alabama	1	2014	2014	"Jun., 2014"	Jun-14	97
	Alabama	1	2014	2014	"Jul., 2014"	Jul-14	97
	Alabama	1	2014	2014	"Aug., 2014"	Aug-14	105
	Alabama	1	2014	2014	"Sep., 2014"	Sep-14	97
	Alabama	1	2014	2014	"Oct., 2014"	Oct-14	103
	Alabama	1	2014	2014	"Nov., 2014"	Nov-14	110
	Alabama	1	2014	2014	"Dec., 2014"	Dec-14	118
	Alabama	1	2015	2015	"Jan., 2015"	Jan-15	96
	Alabama	1	2015	2015	"Feb., 2015"	Feb-15	106
	Alabama	1	2015	2015	"Mar., 2015"	Mar-15	92
	Alabama	1	2015	2015	"Apr., 2015"	Apr-15	90
	Alabama	1	2015	2015	"May, 2015"	May-15	81
	Alabama	1	2015	2015	"Jun., 2015"	Jun-15	93
	Alabama	1	2015	2015	"Jul., 2015"	Jul-15	94
	Alabama	1	2015	2015	"Aug., 2015"	Aug-15	114
	Alabama	1	2015	2015	"Sep., 2015"	Sep-15	83
	Alabama	1	2015	2015	"Oct., 2015"	Oct-15	97
	Alabama	1	2015	2015	"Nov., 2015"	Nov-15	106
	Alabama	1	2015	2015	"Dec., 2015"	Dec-15	99
	Alabama	1	2016	2016	"Jan., 2016"	Jan-16	94
	Alabama	1	2016	2016	"Feb., 2016"	Feb-16	82
	Alabama	1	2016	2016	"Mar., 2016"	Mar-16	86
	Alabama	1	2016	2016	"Apr., 2016"	Apr-16	88
	Alabama	1	2016	2016	"May, 2016"	May-16	100
	Alabama	1	2016	2016	"Jun., 2016"	Jun-16	88
	Alabama	1	2016	2016	"Jul., 2016"	Jul-16	110
	Alabama	1	2016	2016	"Aug., 2016"	Aug-16	99
	Alabama	1	2016	2016	"Sep., 2016"	Sep-16	88
	Alabama	1	2016	2016	"Oct., 2016"	Oct-16	104
	Alabama	1	2016	2016	"Nov., 2016"	Nov-16	104
	Alabama	1	2016	2016	"Dec., 2016"	Dec-16	139
	Alabama	1	2017	2017	"Jan., 2017"	Jan-17	95
	Alabama	1	2017	2017	"Feb., 2017"	Feb-17	90
	Alabama	1	2017	2017	"Mar., 2017"	Mar-17	105
	Alabama	1	2017	2017	"Apr., 2017"	Apr-17	100
	Alabama	1	2017	2017	"May, 2017"	May-17	84
	Alabama	1	2017	2017	"Jun., 2017"	Jun-17	93
	Alabama	1	2017	2017	"Jul., 2017"	Jul-17	93
	Alabama	1	2017	2017	"Aug., 2017"	Aug-17	104
	Alabama	1	2017	2017	"Sep., 2017"	Sep-17	85
	Alabama	1	2017	2017	"Oct., 2017"	Oct-17	80
	Alabama	1	2017	2017	"Nov., 2017"	Nov-17	88
	Alabama	1	2017	2017	"Dec., 2017"	Dec-17	96
	Alabama	1	2018	2018	"Jan., 2018"	Jan-18	122
	Alabama	1	2018	2018	"Feb., 2018"	Feb-18	83
	Alabama	1	2018	2018	"Mar., 2018"	Mar-18	94
	Alabama	1	2018	2018	"Apr., 2018"	Apr-18	70
	Alabama	1	2018	2018	"May, 2018"	May-18	76
	Alabama	1	2018	2018	"Jun., 2018"	Jun-18	76
	Alabama	1	2018	2018	"Jul., 2018"	Jul-18	71
	Alabama	1	2018	2018	"Aug., 2018"	Aug-18	66
	Alabama	1	2018	2018	"Sep., 2018"	Sep-18	71
	Alabama	1	2018	2018	"Oct., 2018"	Oct-18	81
	Alabama	1	2018	2018	"Nov., 2018"	Nov-18	83
	Alabama	1	2018	2018	"Dec., 2018"	Dec-18	83
	Alabama	1	2019	2019	"Jan., 2019"	Jan-19	84
	Alabama	1	2019	2019	"Feb., 2019"	Feb-19	87
	Alabama	1	2019	2019	"Mar., 2019"	Mar-19	86
	Alabama	1	2019	2019	"Apr., 2019"	Apr-19	90
	Alabama	1	2019	2019	"May, 2019"	May-19	86
	Alabama	1	2019	2019	"Jun., 2019"	Jun-19	63
	Alabama	1	2019	2019	"Jul., 2019"	Jul-19	82
	Alabama	1	2019	2019	"Aug., 2019"	Aug-19	89
	Alabama	1	2019	2019	"Sep., 2019"	Sep-19	77
	Alabama	1	2019	2019	"Oct., 2019"	Oct-19	73
	Alabama	1	2019	2019	"Nov., 2019"	Nov-19	89
	Alabama	1	2019	2019	"Dec., 2019"	Dec-19	85
	Alaska	2	1999	1999	"Jan., 1999"	Jan-99	Suppressed
	Alaska	2	1999	1999	"Feb., 1999"	Feb-99	Suppressed
	Alaska	2	1999	1999	"Mar., 1999"	Mar-99	Suppressed
	Alaska	2	1999	1999	"Apr., 1999"	Apr-99	Suppressed
	Alaska	2	1999	1999	"May, 1999"	May-99	Suppressed
	Alaska	2	1999	1999	"Jun., 1999"	Jun-99	Suppressed
	Alaska	2	1999	1999	"Jul., 1999"	Jul-99	Suppressed
	Alaska	2	1999	1999	"Aug., 1999"	Aug-99	Suppressed
	Alaska	2	1999	1999	"Sep., 1999"	Sep-99	Suppressed
	Alaska	2	1999	1999	"Oct., 1999"	Oct-99	Suppressed
	Alaska	2	1999	1999	"Nov., 1999"	Nov-99	Suppressed
	Alaska	2	1999	1999	"Dec., 1999"	Dec-99	Suppressed
	Alaska	2	2000	2000	"Jan., 2000"	Jan-00	Suppressed
	Alaska	2	2000	2000	"Feb., 2000"	Feb-00	Suppressed
	Alaska	2	2000	2000	"Mar., 2000"	Mar-00	Suppressed
	Alaska	2	2000	2000	"Apr., 2000"	Apr-00	Suppressed
	Alaska	2	2000	2000	"May, 2000"	May-00	Suppressed
	Alaska	2	2000	2000	"Jun., 2000"	Jun-00	Suppressed
	Alaska	2	2000	2000	"Jul., 2000"	Jul-00	Suppressed
	Alaska	2	2000	2000	"Aug., 2000"	Aug-00	Suppressed
	Alaska	2	2000	2000	"Sep., 2000"	Sep-00	Suppressed
	Alaska	2	2000	2000	"Oct., 2000"	Oct-00	Suppressed
	Alaska	2	2000	2000	"Nov., 2000"	Nov-00	Suppressed
	Alaska	2	2000	2000	"Dec., 2000"	Dec-00	Suppressed
	Alaska	2	2001	2001	"Jan., 2001"	Jan-01	Suppressed
	Alaska	2	2001	2001	"Feb., 2001"	Feb-01	Suppressed
	Alaska	2	2001	2001	"Mar., 2001"	Mar-01	Suppressed
	Alaska	2	2001	2001	"Apr., 2001"	Apr-01	Suppressed
	Alaska	2	2001	2001	"May, 2001"	May-01	Suppressed
	Alaska	2	2001	2001	"Jun., 2001"	Jun-01	Suppressed
	Alaska	2	2001	2001	"Jul., 2001"	Jul-01	Suppressed
	Alaska	2	2001	2001	"Aug., 2001"	Aug-01	Suppressed
	Alaska	2	2001	2001	"Sep., 2001"	Sep-01	Suppressed
	Alaska	2	2001	2001	"Oct., 2001"	Oct-01	Suppressed
	Alaska	2	2001	2001	"Nov., 2001"	Nov-01	Suppressed
	Alaska	2	2001	2001	"Dec., 2001"	Dec-01	Suppressed
	Alaska	2	2002	2002	"Jan., 2002"	Jan-02	Suppressed
	Alaska	2	2002	2002	"Feb., 2002"	Feb-02	Suppressed
	Alaska	2	2002	2002	"Mar., 2002"	Mar-02	Suppressed
	Alaska	2	2002	2002	"Apr., 2002"	Apr-02	Suppressed
	Alaska	2	2002	2002	"May, 2002"	May-02	Suppressed
	Alaska	2	2002	2002	"Jun., 2002"	Jun-02	Suppressed
	Alaska	2	2002	2002	"Jul., 2002"	Jul-02	Suppressed
	Alaska	2	2002	2002	"Aug., 2002"	Aug-02	Suppressed
	Alaska	2	2002	2002	"Sep., 2002"	Sep-02	Suppressed
	Alaska	2	2002	2002	"Oct., 2002"	Oct-02	Suppressed
	Alaska	2	2002	2002	"Nov., 2002"	Nov-02	Suppressed
	Alaska	2	2002	2002	"Dec., 2002"	Dec-02	Suppressed
	Alaska	2	2003	2003	"Jan., 2003"	Jan-03	Suppressed
	Alaska	2	2003	2003	"Feb., 2003"	Feb-03	Suppressed
	Alaska	2	2003	2003	"Mar., 2003"	Mar-03	Suppressed
	Alaska	2	2003	2003	"Apr., 2003"	Apr-03	Suppressed
	Alaska	2	2003	2003	"May, 2003"	May-03	Suppressed
	Alaska	2	2003	2003	"Jun., 2003"	Jun-03	Suppressed
	Alaska	2	2003	2003	"Jul., 2003"	Jul-03	Suppressed
	Alaska	2	2003	2003	"Aug., 2003"	Aug-03	Suppressed
	Alaska	2	2003	2003	"Sep., 2003"	Sep-03	Suppressed
	Alaska	2	2003	2003	"Oct., 2003"	Oct-03	Suppressed
	Alaska	2	2003	2003	"Nov., 2003"	Nov-03	Suppressed
	Alaska	2	2003	2003	"Dec., 2003"	Dec-03	Suppressed
	Alaska	2	2004	2004	"Jan., 2004"	Jan-04	Suppressed
	Alaska	2	2004	2004	"Feb., 2004"	Feb-04	Suppressed
	Alaska	2	2004	2004	"Mar., 2004"	Mar-04	Suppressed
	Alaska	2	2004	2004	"Apr., 2004"	Apr-04	Suppressed
	Alaska	2	2004	2004	"May, 2004"	May-04	Suppressed
	Alaska	2	2004	2004	"Jun., 2004"	Jun-04	Suppressed
	Alaska	2	2004	2004	"Jul., 2004"	Jul-04	Suppressed
	Alaska	2	2004	2004	"Aug., 2004"	Aug-04	Suppressed
	Alaska	2	2004	2004	"Sep., 2004"	Sep-04	Suppressed
	Alaska	2	2004	2004	"Oct., 2004"	Oct-04	Suppressed
	Alaska	2	2004	2004	"Nov., 2004"	Nov-04	Suppressed
	Alaska	2	2004	2004	"Dec., 2004"	Dec-04	Suppressed
	Alaska	2	2005	2005	"Jan., 2005"	Jan-05	Suppressed
	Alaska	2	2005	2005	"Feb., 2005"	Feb-05	Suppressed
	Alaska	2	2005	2005	"Mar., 2005"	Mar-05	Suppressed
	Alaska	2	2005	2005	"Apr., 2005"	Apr-05	Suppressed
	Alaska	2	2005	2005	"May, 2005"	May-05	Suppressed
	Alaska	2	2005	2005	"Jun., 2005"	Jun-05	Suppressed
	Alaska	2	2005	2005	"Jul., 2005"	Jul-05	Suppressed
	Alaska	2	2005	2005	"Aug., 2005"	Aug-05	Suppressed
	Alaska	2	2005	2005	"Sep., 2005"	Sep-05	Suppressed
	Alaska	2	2005	2005	"Oct., 2005"	Oct-05	Suppressed
	Alaska	2	2005	2005	"Nov., 2005"	Nov-05	Suppressed
	Alaska	2	2005	2005	"Dec., 2005"	Dec-05	Suppressed
	Alaska	2	2006	2006	"Jan., 2006"	Jan-06	Suppressed
	Alaska	2	2006	2006	"Feb., 2006"	Feb-06	Suppressed
	Alaska	2	2006	2006	"Mar., 2006"	Mar-06	Suppressed
	Alaska	2	2006	2006	"Apr., 2006"	Apr-06	Suppressed
	Alaska	2	2006	2006	"May, 2006"	May-06	Suppressed
	Alaska	2	2006	2006	"Jun., 2006"	Jun-06	Suppressed
	Alaska	2	2006	2006	"Jul., 2006"	Jul-06	Suppressed
	Alaska	2	2006	2006	"Aug., 2006"	Aug-06	Suppressed
	Alaska	2	2006	2006	"Sep., 2006"	Sep-06	Suppressed
	Alaska	2	2006	2006	"Oct., 2006"	Oct-06	Suppressed
	Alaska	2	2006	2006	"Nov., 2006"	Nov-06	Suppressed
	Alaska	2	2006	2006	"Dec., 2006"	Dec-06	13
	Alaska	2	2007	2007	"Jan., 2007"	Jan-07	Suppressed
	Alaska	2	2007	2007	"Feb., 2007"	Feb-07	10
	Alaska	2	2007	2007	"Mar., 2007"	Mar-07	Suppressed
	Alaska	2	2007	2007	"Apr., 2007"	Apr-07	Suppressed
	Alaska	2	2007	2007	"May, 2007"	May-07	Suppressed
	Alaska	2	2007	2007	"Jun., 2007"	Jun-07	Suppressed
	Alaska	2	2007	2007	"Jul., 2007"	Jul-07	Suppressed
	Alaska	2	2007	2007	"Aug., 2007"	Aug-07	Suppressed
	Alaska	2	2007	2007	"Sep., 2007"	Sep-07	Suppressed
	Alaska	2	2007	2007	"Oct., 2007"	Oct-07	Suppressed
	Alaska	2	2007	2007	"Nov., 2007"	Nov-07	Suppressed
	Alaska	2	2007	2007	"Dec., 2007"	Dec-07	Suppressed
	Alaska	2	2008	2008	"Jan., 2008"	Jan-08	Suppressed
	Alaska	2	2008	2008	"Feb., 2008"	Feb-08	Suppressed
	Alaska	2	2008	2008	"Mar., 2008"	Mar-08	Suppressed
	Alaska	2	2008	2008	"Apr., 2008"	Apr-08	Suppressed
	Alaska	2	2008	2008	"May, 2008"	May-08	Suppressed
	Alaska	2	2008	2008	"Jun., 2008"	Jun-08	Suppressed
	Alaska	2	2008	2008	"Jul., 2008"	Jul-08	Suppressed
	Alaska	2	2008	2008	"Aug., 2008"	Aug-08	Suppressed
	Alaska	2	2008	2008	"Sep., 2008"	Sep-08	Suppressed
	Alaska	2	2008	2008	"Oct., 2008"	Oct-08	Suppressed
	Alaska	2	2008	2008	"Nov., 2008"	Nov-08	Suppressed
	Alaska	2	2008	2008	"Dec., 2008"	Dec-08	Suppressed
	Alaska	2	2009	2009	"Jan., 2009"	Jan-09	11
	Alaska	2	2009	2009	"Feb., 2009"	Feb-09	Suppressed
	Alaska	2	2009	2009	"Mar., 2009"	Mar-09	Suppressed
	Alaska	2	2009	2009	"Apr., 2009"	Apr-09	Suppressed
	Alaska	2	2009	2009	"May, 2009"	May-09	Suppressed
	Alaska	2	2009	2009	"Jun., 2009"	Jun-09	Suppressed
	Alaska	2	2009	2009	"Jul., 2009"	Jul-09	Suppressed
	Alaska	2	2009	2009	"Aug., 2009"	Aug-09	Suppressed
	Alaska	2	2009	2009	"Sep., 2009"	Sep-09	Suppressed
	Alaska	2	2009	2009	"Oct., 2009"	Oct-09	Suppressed
	Alaska	2	2009	2009	"Nov., 2009"	Nov-09	10
	Alaska	2	2009	2009	"Dec., 2009"	Dec-09	Suppressed
	Alaska	2	2010	2010	"Jan., 2010"	Jan-10	Suppressed
	Alaska	2	2010	2010	"Feb., 2010"	Feb-10	Suppressed
	Alaska	2	2010	2010	"Mar., 2010"	Mar-10	Suppressed
	Alaska	2	2010	2010	"Apr., 2010"	Apr-10	Suppressed
	Alaska	2	2010	2010	"May, 2010"	May-10	Suppressed
	Alaska	2	2010	2010	"Jun., 2010"	Jun-10	Suppressed
	Alaska	2	2010	2010	"Jul., 2010"	Jul-10	Suppressed
	Alaska	2	2010	2010	"Aug., 2010"	Aug-10	Suppressed
	Alaska	2	2010	2010	"Sep., 2010"	Sep-10	Suppressed
	Alaska	2	2010	2010	"Oct., 2010"	Oct-10	Suppressed
	Alaska	2	2010	2010	"Nov., 2010"	Nov-10	Suppressed
	Alaska	2	2010	2010	"Dec., 2010"	Dec-10	Suppressed
	Alaska	2	2011	2011	"Jan., 2011"	Jan-11	Suppressed
	Alaska	2	2011	2011	"Feb., 2011"	Feb-11	Suppressed
	Alaska	2	2011	2011	"Mar., 2011"	Mar-11	Suppressed
	Alaska	2	2011	2011	"Apr., 2011"	Apr-11	Suppressed
	Alaska	2	2011	2011	"May, 2011"	May-11	Suppressed
	Alaska	2	2011	2011	"Jun., 2011"	Jun-11	Suppressed
	Alaska	2	2011	2011	"Jul., 2011"	Jul-11	Suppressed
	Alaska	2	2011	2011	"Aug., 2011"	Aug-11	Suppressed
	Alaska	2	2011	2011	"Sep., 2011"	Sep-11	Suppressed
	Alaska	2	2011	2011	"Oct., 2011"	Oct-11	Suppressed
	Alaska	2	2011	2011	"Nov., 2011"	Nov-11	Suppressed
	Alaska	2	2011	2011	"Dec., 2011"	Dec-11	Suppressed
	Alaska	2	2012	2012	"Jan., 2012"	Jan-12	Suppressed
	Alaska	2	2012	2012	"Feb., 2012"	Feb-12	Suppressed
	Alaska	2	2012	2012	"Mar., 2012"	Mar-12	Suppressed
	Alaska	2	2012	2012	"Apr., 2012"	Apr-12	Suppressed
	Alaska	2	2012	2012	"May, 2012"	May-12	Suppressed
	Alaska	2	2012	2012	"Jun., 2012"	Jun-12	Suppressed
	Alaska	2	2012	2012	"Jul., 2012"	Jul-12	Suppressed
	Alaska	2	2012	2012	"Aug., 2012"	Aug-12	Suppressed
	Alaska	2	2012	2012	"Sep., 2012"	Sep-12	Suppressed
	Alaska	2	2012	2012	"Oct., 2012"	Oct-12	Suppressed
	Alaska	2	2012	2012	"Nov., 2012"	Nov-12	Suppressed
